Date; ZC025YR; ZC050YR; ZC075YR; ZC100YR; ZC125YR; ZC150YR; ZC175YR; ZC200YR; ZC225YR; ZC250YR; ZC275YR; ZC300YR; ZC325YR; ZC350YR; ZC375YR; ZC400YR; ZC425YR; ZC450YR; ZC475YR; ZC500YR; ZC525YR; ZC550YR; ZC575YR; ZC600YR; ZC625YR; ZC650YR; ZC675YR; ZC700YR; ZC725YR; ZC750YR; ZC775YR; ZC800YR; ZC825YR; ZC850YR; ZC875YR; ZC900YR; ZC925YR; ZC950YR; ZC975YR; ZC1000YR; ZC1025YR; ZC1050YR; ZC1075YR; ZC1100YR; ZC1125YR; ZC1150YR; ZC1175YR; ZC1200YR; ZC1225YR; ZC1250YR; ZC1275YR; ZC1300YR; ZC1325YR; ZC1350YR; ZC1375YR; ZC1400YR; ZC1425YR; ZC1450YR; ZC1475YR; ZC1500YR; ZC1525YR; ZC1550YR; ZC1575YR; ZC1600YR; ZC1625YR; ZC1650YR; ZC1675YR; ZC1700YR; ZC1725YR; ZC1750YR; ZC1775YR; ZC1800YR; ZC1825YR; ZC1850YR; ZC1875YR; ZC1900YR; ZC1925YR; ZC1950YR; ZC1975YR; ZC2000YR; ZC2025YR; ZC2050YR; ZC2075YR; ZC2100YR; ZC2125YR; ZC2150YR; ZC2175YR; ZC2200YR; ZC2225YR; ZC2250YR; ZC2275YR; ZC2300YR; ZC2325YR; ZC2350YR; ZC2375YR; ZC2400YR; ZC2425YR; ZC2450YR; ZC2475YR; ZC2500YR; ZC2525YR; ZC2550YR; ZC2575YR; ZC2600YR; ZC2625YR; ZC2650YR; ZC2675YR; ZC2700YR; ZC2725YR; ZC2750YR; ZC2775YR; ZC2800YR; ZC2825YR; ZC2850YR; ZC2875YR; ZC2900YR; ZC2925YR; ZC2950YR; ZC2975YR; ZC3000YR; 
31/01/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
01/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
02/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
05/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
06/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
07/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
08/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
09/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
12/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
13/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
14/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
15/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
16/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
19/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
20/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
21/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
22/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
23/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
26/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
27/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
28/02/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
01/03/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
02/03/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
05/03/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
06/03/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
07/03/2001;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011;0,011; 
